symbol,display_symbol,provider_symbol,name,exchange,is_etf,is_test_issue,raw_type,source,active
NCPL,NCPL,NCPL,Netcapital Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NCPLW,NCPLW,NCPLW,Netcapital Inc. - warrants,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NCRA,NCRA,NCRA,"Nocera, Inc. - common stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NCSM,NCSM,NCSM,"NCS Multistage Holdings, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NCT,NCT,NCT,Intercont (Cayman) Limited - Class A Ordinary shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NCTY,NCTY,NCTY,The9 Limited - American Depository Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NCV,NCV,NCV,Virtus Convertible & Income Fund Common Shares of Beneficial Interest,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NCV$A,NCV$A,NCV$A,Virtus Convertible & Income Fund 5.625% Series A Cumulative Preferred Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NCZ,NCZ,NCZ,Virtus Convertible & Income Fund II Common Shares of Beneficial Interest,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NCZ$A,NCZ$A,NCZ$A,Virtus Convertible & Income Fund II 5.50% Series A Cumulative Preferred Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NDAA,NDAA,NDAA,Ned Davis Research 360 Dynamic Allocation ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
NDAQ,NDAQ,NDAQ,"Nasdaq, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NDEC,NDEC,NDEC,Innovator Growth-100 Power Buffer ETF - December,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NDIA,NDIA,NDIA,Global X India Active ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
NDIV,NDIV,NDIV,Amplify Energy & Natural Resources Covered Call ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
NDLS,NDLS,NDLS,Noodles & Company - Class A Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NDMO,NDMO,NDMO,Nuveen Dynamic Municipal Opportunities Fund Common Shares of Beneficial Interest,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NDOW,NDOW,NDOW,Anydrus Advantage ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NDRA,NDRA,NDRA,ENDRA Life Sciences Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NDSN,NDSN,NDSN,Nordson Corporation - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NE,NE,NE,Noble Corporation plc A Ordinary Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NE.A,NE.A,NE-A,Noble Corporation plc Tranche 2 Warrants,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NE.W,NE.W,NE-W,Noble Corporation plc Tranche 1 Warrants,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NEA,NEA,NEA,Nuveen AMT-Free Quality Municipal Income Fund Common Shares of Beneficial Interest Par Value $.01,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NEAR,NEAR,NEAR,iShares Short Duration Bond Active ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NEBX,NEBX,NEBX,Tradr 2X Long NBIS Daily ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NECB,NECB,NECB,"NorthEast Community Bancorp, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEE,NEE,NEE,"NextEra Energy, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NEE$N,NEE$N,NEE$N,"NextEra Energy Capital Holdings Inc. Series N Junior Subordinated Debentures due March 1, 2079",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NEE$S,NEE$S,NEE$S,"NextEra Energy, Inc. 7.299% Corporate Units",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NEE$T,NEE$T,NEE$T,"NextEra Energy, Inc. 7.234% Corporate Units",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NEE$U,NEE$U,NEE$U,"NextEra Energy, Inc. Series U Junior Subordinated Debentures due June 1, 2085",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NEE$V,NEE$V,NEE$V,"NextEra Energy, Inc. 7.375% Corporate Units",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NEE$W,NEE$W,NEE$W,"NextEra Energy Capital Holdings Inc. Series Z Junior Subordinated Debentures due April 15, 2086",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NEGG,NEGG,NEGG,"Newegg Commerce, Inc. - Common Shares",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEHI,NEHI,NEHI,NEOS Ethereum High Income ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NELS,NELS,NELS,Nelson Select ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NEM,NEM,NEM,Newmont Corporation,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NEMD,NEMD,NEMD,Neuberger Emerging Markets Debt Hard Currency ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
NEMG,NEMG,NEMG,Leverage Shares 2x Long NEM Daily ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
NEN,NEN,NEN,New England Realty Associates Limited Partnership Class A Depositary Receipts Evidencing Units of Limited Partnership,NYSE American,False,False,stock,nasdaqtrader:otherlisted,True
NEO,NEO,NEO,"NeoGenomics, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEOG,NEOG,NEOG,Neogen Corporation - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEON,NEON,NEON,Neonode Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEOV,NEOV,NEOV,NeoVolta Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEOVW,NEOVW,NEOVW,NeoVolta Inc. - Warrant,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEPH,NEPH,NEPH,"Nephros, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NERD,NERD,NERD,Roundhill Video Games ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NERV,NERV,NERV,"Minerva Neurosciences, Inc - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NESR,NESR,NESR,National Energy Services Reunited Corp - Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NET,NET,NET,"Cloudflare, Inc. Class A Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NETG,NETG,NETG,Leverage Shares 2X Long NET Daily ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
NETL,NETL,NETL,Colterpoint Net Lease Real Estate ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
NEU,NEU,NEU,NewMarket Corp Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NEUP,NEUP,NEUP,Neuphoria Therapeutics Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEWP,NEWP,NEWP,New Pacific Metals Corp. Common Shares,NYSE American,False,False,stock,nasdaqtrader:otherlisted,True
NEWT,NEWT,NEWT,"NewtekOne, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEWTG,NEWTG,NEWTG,"NewtekOne, Inc. - 8.50% Fixed Rate Senior Notes due 2029",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEWTH,NEWTH,NEWTH,"NewtekOne, Inc. - 8.625% Fixed Rate Senior Notes due 2029",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEWTI,NEWTI,NEWTI,"NewtekOne, Inc. - 8.00% Fixed Rate Senior Notes due 2028",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEWTO,NEWTO,NEWTO,"NewtekOne, Inc. - 8.50% Fixed Rate Senior Notes due 2031",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEWTP,NEWTP,NEWTP,"NewtekOne, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.500% Fixed Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEWZ,NEWZ,NEWZ,StockSnips AI-Powered Sentiment US All Cap ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
NEXA,NEXA,NEXA,Nexa Resources S.A. Common Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NEXM,NEXM,NEXM,NexMetals Mining Corp. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEXN,NEXN,NEXN,Nexxen International Ltd. - Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEXR,NEXR,NEXR,Nexera Technologies Ltd - Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEXRW,NEXRW,NEXRW,Nexera Technologies Ltd - Warrant,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NEXT,NEXT,NEXT,NextDecade Corporation - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NFBK,NFBK,NFBK,"Northfield Bancorp, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NFE,NFE,NFE,New Fortress Energy Inc. - Class A Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NFEB,NFEB,NFEB,Innovator Growth-100 Power Buffer ETF - February,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NFG,NFG,NFG,National Fuel Gas Company Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NFGC,NFGC,NFGC,New Found Gold Corp Common Shares,NYSE American,False,False,stock,nasdaqtrader:otherlisted,True
NFJ,NFJ,NFJ,"Virtus Dividend, Interest & Premium Strategy Fund Common Shares of Beneficial Interest",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NFLP,NFLP,NFLP,Kurv Yield Premium Strategy Netflix (NFLX) ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NFLT,NFLT,NFLT,Virtus Newfleet Multi-Sector Bond ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
NFLU,NFLU,NFLU,T-Rex 2X Long NFLX Daily Target ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NFLW,NFLW,NFLW,Roundhill NFLX WeeklyPay ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NFLX,NFLX,NFLX,"Netflix, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NFLY,NFLY,NFLY,YieldMax NFLX Option Income Strategy ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
NFRA,NFRA,NFRA,FlexShares STOXX Global Broad Infrastructure Index Fund,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
NFRX,NFRX,NFRX,Harrison Street Infrastructure Active ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
NFTY,NFTY,NFTY,First Trust India Nifty 50 Equal Weight ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
NFXL,NFXL,NFXL,Direxion Daily NFLX Bull 2X ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
NFXS,NFXS,NFXS,Direxion Daily NFLX Bear 1X ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
NG,NG,NG,Novagold Resources Inc.,NYSE American,False,False,stock,nasdaqtrader:otherlisted,True
NGEN,NGEN,NGEN,NervGen Pharma Corp. - Common stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NGG,NGG,NGG,"National Grid Transco, PLC National Grid PLC (NEW) American Depositary Shares",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NGHT,NGHT,NGHT,Nicholas Bitcoin and Treasuries AfterDark ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
NGL,NGL,NGL,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NGL$B,NGL$B,NGL$B,NGL ENERGY PARTNERS LP 9.00% Class B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partnership interests,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NGL$C,NGL$C,NGL$C,NGL ENERGY PARTNERS LP 9.625% Class C Fixed-to-Floating Rate Cumulative  Redeemable Perpetual Preferred Units representing  limited partner interests,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NGNE,NGNE,NGNE,Neurogene Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NGS,NGS,NGS,"Natural Gas Services Group, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NGVC,NGVC,NGVC,"Natural Grocers by Vitamin Cottage, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NGVT,NGVT,NGVT,Ingevity Corporation Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NHC,NHC,NHC,National HealthCare Corporation Common Stock,NYSE American,False,False,stock,nasdaqtrader:otherlisted,True
NHI,NHI,NHI,"National Health Investors, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NHIC,NHIC,NHIC,NewHold Investment Corp III - Class A Ordinary shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NHICU,NHICU,NHICU,NewHold Investment Corp III - Units,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NHICW,NHICW,NHICW,NewHold Investment Corp III - Warrants,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NHIVU,NHIVU,NHIVU,NewHold Investment Corp IV - Units,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NHP,NHP,NHP,"National Healthcare Properties, Inc. - Class A Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NHPAP,NHPAP,NHPAP,"National Healthcare Properties, Inc. - 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NHPBP,NHPBP,NHPBP,"National Healthcare Properties, Inc. - 7.125% Series B Cumulative Redeemable Perpetual Preferred Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NHS,NHS,NHS,Neuberger High Yield Strategies Fund Inc. Common Stock,NYSE American,False,False,stock,nasdaqtrader:otherlisted,True
NHTC,NHTC,NHTC,Natural Health Trends Corp. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NHYB,NHYB,NHYB,Nuveen High Yield Corporate Bond ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
NHYM,NHYM,NHYM,Nuveen High Yield Municipal Income ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
NI,NI,NI,NiSource Inc Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NIC,NIC,NIC,Nicolet Bankshares Inc. Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NICE,NICE,NICE,NICE Ltd - American Depositary Shares each representing one Ordinary Share,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NICM,NICM,NICM,Nicola Mining Inc. - American Depositary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NIE,NIE,NIE,Virtus Equity & Convertible Income Fund Common Shares of Beneficial Interest,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NIHI,NIHI,NIHI,NEOS MSCI EAFE High Income ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NIKL,NIKL,NIKL,Sprott Nickel Miners ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
NIM,NIM,NIM,Nuveen Select Maturities Municipal Fund Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NINE,NINE,NINE,"Nine Energy Service, Inc. Common Stock",NYSE American,False,False,stock,nasdaqtrader:otherlisted,True
NIO,NIO,NIO,"NIO Inc. American depositary shares, each  representing one Class A ordinary share",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NIOBW,NIOBW,NIOBW,NioCorp Developments Ltd. - Warrant,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NIOG,NIOG,NIOG,Leverage Shares 2X Long NIO Daily ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
NIPG,NIPG,NIPG,NIP Group Inc. - American Depositary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NIQ,NIQ,NIQ,NIQ Global Intelligence plc Ordinary Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NITE,NITE,NITE,The Nightview Fund NITE,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
NIU,NIU,NIU,Niu Technologies - American Depositary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NIVF,NIVF,NIVF,NewGenIvf Group Limited - Class A Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NIVFW,NIVFW,NIVFW,NewGenIvf Group Limited - Warrants,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NIXT,NIXT,NIXT,Research Affiliates Deletions ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
NIXX,NIXX,NIXX,"Nixxy, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NIXXW,NIXXW,NIXXW,"Nixxy, Inc. - Warrant",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NJAN,NJAN,NJAN,Innovator Growth-100 Power Buffer ETF - January,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NJNK,NJNK,NJNK,Columbia U.S. High Yield ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
NJR,NJR,NJR,NewJersey Resources Corporation Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NJUL,NJUL,NJUL,Innovator Growth-100 Power Buffer ETF - July,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NJUN,NJUN,NJUN,Innovator Growth-100 Power Buffer ETF - June,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NKE,NKE,NKE,"Nike, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NKLR,NKLR,NKLR,Terra Innovatum Global N.V. - Ordinary shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NKSH,NKSH,NKSH,"National Bankshares, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NKTR,NKTR,NKTR,Nektar Therapeutics - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NKTX,NKTX,NKTX,"Nkarta, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NKX,NKX,NKX,Nuveen California AMT-Free Quality Municipal Income Fund,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NL,NL,NL,"NL Industries, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NLOP,NLOP,NLOP,Net Lease Office Properties Common Shares of Beneficial Interest,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NLR,NLR,NLR,VanEck Uranium and Nuclear ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
NLSI,NLSI,NLSI,NEOS Long/Short Equity Income ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NLY,NLY,NLY,Annaly Capital Management Inc. Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NLY$F,NLY$F,NLY$F,Annaly Capital Management Inc 6.95% Series F,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NLY$G,NLY$G,NLY$G,Annaly Capital Management Inc 6.50% Series G Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NLY$I,NLY$I,NLY$I,Annaly Capital Management Inc 6.750% Series I Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NLY$J,NLY$J,NLY$J,Annaly Capital Management Inc. 8.875% Series J Fixed-Rate Cumulative Redeemable Preferred Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NMAI,NMAI,NMAI,Nuveen Multi-Asset Income Fund Common Shares of Beneficial Interest,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NMAR,NMAR,NMAR,Innovator Growth-100 Power Buffer ETF - March,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NMAX,NMAX,NMAX,"Newsmax, Inc. Class B Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NMAY,NMAY,NMAY,Innovator Growth-100 Power Buffer ETF - May,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NMB,NMB,NMB,Simplify National Muni Bond ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
NMBL,NMBL,NMBL,NovaTide Flexible Allocation ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
NMCO,NMCO,NMCO,Nuveen Municipal Credit Opportunities Fund Common Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NMFC,NMFC,NMFC,New Mountain Finance Corporation - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NMFCZ,NMFCZ,NMFCZ,New Mountain Finance Corporation - 8.250% Notes due 2028,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NMG,NMG,NMG,Nouveau Monde Graphite Inc. Common Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NMI,NMI,NMI,"Nuveen Municipal Income Fund, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NMIH,NMIH,NMIH,NMI Holdings Inc - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NML,NML,NML,Neuberger Energy Infrastructure and Income Fund Inc. Common Stock,NYSE American,False,False,stock,nasdaqtrader:otherlisted,True
NMM,NMM,NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NMP,NMP,NMP,NMP Acquisition Corp. - Class A Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NMPAR,NMPAR,NMPAR,NMP Acquisition Corp. - Right,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NMPAU,NMPAU,NMPAU,NMP Acquisition Corp. - Units,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NMR,NMR,NMR,Nomura Holdings Inc ADR American Depositary Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NMRA,NMRA,NMRA,"Neumora Therapeutics, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NMRK,NMRK,NMRK,"Newmark Group, Inc. - Class A Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NMS,NMS,NMS,Nuveen Minnesota Quality Municipal Income Fund,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NMT,NMT,NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NMTC,NMTC,NMTC,NeuroOne Medical Technologies Corporation - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NMZ,NMZ,NMZ,"Nuveen Municipal High Income Opportunity Fund Common Stock, $0.01 par value, per share",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NN,NN,NN,NextNav Inc. - Common stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NNAVW,NNAVW,NNAVW,NextNav Inc. - Warrant,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NNBR,NNBR,NNBR,"NN, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NNDM,NNDM,NNDM,Nano Dimension Ltd. - American Depositary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NNE,NNE,NNE,Nano Nuclear Energy Inc. - common stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NNI,NNI,NNI,"Nelnet, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NNN,NNN,NNN,"NNN REIT, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
NNNN,NNNN,NNNN,Anbio Biotechnology - Class A Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
NNOV,NNOV,NNOV,Innovator Growth-100 Power Buffer ETF - November,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
NNOX,NNOX,NNOX,NANO-X IMAGING LTD - Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
